MessageType,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters
Fix,GT,37.4230062000,-122.0948853000,-29.230349458875764,24.31652,0.1,311.05692,1594247831436,,,,
Fix,GT,37.4231530000,-122.0950963000,-29.245888488378398,25.216076,0.1,311.49292,1594247832436,,,,
Fix,GT,37.4233049000,-122.0953129000,-29.246801376342773,25.821415,0.1,311.4827,1594247833436,,,,
Fix,GT,37.4234603000,-122.0955352000,-29.252526629675685,26.497921,0.1,311.291,1594247834436,,,,
Fix,GT,37.4236185000,-122.0957650000,-29.261438065736456,27.193886,0.1,310.69168,1594247835436,,,,
Fix,GT,37.4237792000,-122.0960028000,-29.26179989392159,27.823536,0.1,310.56195,1594247836436,,,,
Fix,GT,37.4239439000,-122.0962440000,-29.31042992434118,28.375217,0.1,311.0406,1594247837436,,,,
Fix,GT,37.4241136000,-122.0964852000,-29.425978317968998,28.581902,0.1,312.04272,1594247838436,,,,
Fix,GT,37.4242880000,-122.0967233000,-29.47788971295006,28.675983,0.1,313.30658,1594247839436,,,,
Fix,GT,37.4244664000,-122.0969582000,-29.48552555372885,28.739536,0.1,314.22955,1594247840436,,,,
Fix,GT,37.4246476000,-122.0971900000,-29.535889397766653,28.665474,0.1,315.00214,1594247841436,,,,
Fix,GT,37.4248304000,-122.0974177000,-29.562704093796356,28.535793,0.1,315.73837,1594247842436,,,,
Fix,GT,37.4250151000,-122.0976420000,-29.615251354620682,28.565754,0.1,316.39996,1594247843436,,,,
Fix,GT,37.4252022000,-122.0978640000,-29.636704192311754,28.61933,0.1,317.06088,1594247844436,,,,
Fix,GT,37.4253918000,-122.0980837000,-29.692703948648045,28.690052,0.1,317.73068,1594247845436,,,,
Fix,GT,37.4255837000,-122.0983008000,-29.707615208945185,28.674534,0.1,318.3621,1594247846436,,,,
Fix,GT,37.4257773000,-122.0985149000,-29.765889821907535,28.637007,0.1,319.11475,1594247847436,,,,
Fix,GT,37.4259726000,-122.0987255000,-29.721164679243202,28.510841,0.1,319.78217,1594247848436,,,,
Fix,GT,37.4261682000,-122.0989317000,-29.723615957817742,28.1944,0.1,320.4214,1594247849436,,,,
Fix,GT,37.4263628000,-122.0991336000,-29.722712747875164,27.837708,0.1,320.7587,1594247850436,,,,
Fix,GT,37.4265559000,-122.0993311000,-29.736889802188216,27.48163,0.1,320.9841,1594247851436,,,,
Fix,GT,37.4267461000,-122.0995268000,-29.800979213729704,27.13668,0.1,320.60257,1594247852436,,,,
Fix,GT,37.4269332000,-122.0997216000,-29.84816391041886,26.91441,0.1,320.09317,1594247853436,,,,
Fix,GT,37.4271183000,-122.0999171000,-29.891978621285716,26.8502,0.1,319.92435,1594247854436,,,,
Fix,GT,37.4273033000,-122.1001129000,-29.923977317738093,26.897366,0.1,319.88608,1594247855436,,,,
Fix,GT,37.4274887000,-122.1003100000,-29.94788992263358,27.031654,0.1,319.78152,1594247856436,,,,
Fix,GT,37.4276742000,-122.1005079000,-29.99880027770996,27.046926,0.1,319.6626,1594247857436,,,,
Fix,GT,37.4278600000,-122.1007072000,-30.035155379482603,27.299486,0.1,319.52637,1594247858436,,,,
Fix,GT,37.4280487000,-122.1009067000,-30.1501560452308,27.551134,0.1,320.16577,1594247859436,,,,
Fix,GT,37.4282398000,-122.1011074000,-30.232898904285378,27.646282,0.1,320.37122,1594247860436,,,,
Fix,GT,37.4284309000,-122.1013051000,-30.295430550786364,27.40854,0.1,320.73355,1594247861436,,,,
Fix,GT,37.4286213000,-122.1015022000,-30.325439358714277,27.386852,0.1,320.47864,1594247862436,,,,
Fix,GT,37.4288103000,-122.1017015000,-30.23771194234496,27.428337,0.1,319.88428,1594247863436,,,,
Fix,GT,37.4289994000,-122.1019027000,-30.1537107176037,27.619732,0.1,319.9325,1594247864436,,,,
Fix,GT,37.4291900000,-122.1021054000,-30.09380940687413,27.812347,0.1,319.86163,1594247865436,,,,
Fix,GT,37.4293823000,-122.1023089000,-30.08634858103119,28.012526,0.1,320.21588,1594247866436,,,,
Fix,GT,37.4295764000,-122.1025126000,-30.052260626656164,28.14236,0.1,320.0295,1594247867436,,,,
Fix,GT,37.4297706000,-122.1027182000,-30.000074988969914,28.243015,0.1,319.98782,1594247868436,,,,
Fix,GT,37.4299651000,-122.1029236000,-29.9913485768966,28.21957,0.1,320.147,1594247869436,,,,
Fix,GT,37.4301604000,-122.1031284000,-29.96898529987118,28.277386,0.1,320.36102,1594247870436,,,,
Fix,GT,37.4303564000,-122.1033322000,-29.958527225195212,28.209797,0.1,320.4715,1594247871436,,,,
Fix,GT,37.4305518000,-122.1035347000,-29.960260672200093,28.080364,0.1,320.5477,1594247872436,,,,
Fix,GT,37.4307461000,-122.1037371000,-29.89826039670743,27.998459,0.1,320.2349,1594247873436,,,,
Fix,GT,37.4309392000,-122.1039411000,-29.718365232175074,28.054413,0.1,319.8276,1594247874436,,,,
Fix,GT,37.4311323000,-122.1041468000,-29.3973732847669,28.194689,0.1,319.96518,1594247875436,,,,
Fix,GT,37.4313274000,-122.1043521000,-29.071647975539747,28.317259,0.1,320.22757,1594247876436,,,,
Fix,GT,37.4315232000,-122.1045580000,-28.71001029513343,28.424778,0.1,320.00336,1594247877436,,,,
Fix,GT,37.4317195000,-122.1047655000,-28.408366599977,28.53359,0.1,319.99637,1594247878436,,,,
Fix,GT,37.4319160000,-122.1049732000,-28.191269600257954,28.510845,0.1,320.07465,1594247879436,,,,
Fix,GT,37.4321126000,-122.1051801000,-28.090148344091062,28.482515,0.1,320.2869,1594247880436,,,,
Fix,GT,37.4323103000,-122.1053865000,-28.105178808660526,28.675053,0.1,320.4419,1594247881436,,,,
Fix,GT,37.4325101000,-122.1055952000,-28.15260689585631,29.042912,0.1,320.2907,1594247882436,,,,
Fix,GT,37.4327128000,-122.1058085000,-28.362237084581068,29.708805,0.1,320.0717,1594247883436,,,,
Fix,GT,37.4329196000,-122.1060269000,-28.67667875339305,30.2426,0.1,320.02478,1594247884436,,,,
Fix,GT,37.4331294000,-122.1062477000,-29.028864624350547,30.549932,0.1,320.34106,1594247885436,,,,
Fix,GT,37.4333418000,-122.1064689000,-29.365688765055097,30.704748,0.1,320.52548,1594247886436,,,,
Fix,GT,37.4335554000,-122.1066901000,-29.66933302967618,30.787968,0.1,320.69867,1594247887436,,,,
Fix,GT,37.4337690000,-122.1069119000,-29.759889317951547,30.673347,0.1,320.3681,1594247888436,,,,
Fix,GT,37.4339802000,-122.1071320000,-29.762437509986285,30.292753,0.1,320.49518,1594247889436,,,,
Fix,GT,37.4341886000,-122.1073489000,-29.762800216674805,29.80331,0.1,320.41135,1594247890436,,,,
Fix,GT,37.4343927000,-122.1075628000,-29.78361545206758,29.25159,0.1,320.1824,1594247891436,,,,
Fix,GT,37.4345924000,-122.1077734000,-29.75279998779297,28.644836,0.1,320.03806,1594247892436,,,,
Fix,GT,37.4347880000,-122.1079799000,-29.779261772823872,28.133959,0.1,320.1381,1594247893436,,,,
Fix,GT,37.4349806000,-122.1081827000,-29.784624332230635,27.690607,0.1,320.1013,1594247894436,,,,
Fix,GT,37.4351700000,-122.1083826000,-29.749534229273877,27.279696,0.1,320.08313,1594247895436,,,,
Fix,GT,37.4353576000,-122.1085797000,-29.758254018498462,27.119408,0.1,320.2489,1594247896436,,,,
Fix,GT,37.4355457000,-122.1087775000,-29.793800354003906,27.413937,0.1,320.0986,1594247897436,,,,
Fix,GT,37.4357362000,-122.1089786000,-29.78289093099704,27.863926,0.1,319.96225,1594247898436,,,,
Fix,GT,37.4359294000,-122.1091836000,-29.770260095167714,28.29018,0.1,319.93707,1594247899436,,,,
Fix,GT,37.4361250000,-122.1093905000,-29.737526566795168,28.494205,0.1,320.18015,1594247900436,,,,
Fix,GT,37.4363226000,-122.1095970000,-29.710163430298962,28.57378,0.1,320.5174,1594247901436,,,,
Fix,GT,37.4365210000,-122.1098031000,-29.695075553354116,28.630087,0.1,320.53354,1594247902436,,,,
Fix,GT,37.4367198000,-122.1100105000,-29.695438070570162,28.785896,0.1,320.1469,1594247903436,,,,
Fix,GT,37.4369194000,-122.1102211000,-29.66871288708535,29.138577,0.1,319.98273,1594247904436,,,,
Fix,GT,37.4371214000,-122.1104353000,-29.636172720272782,29.5933,0.1,319.9589,1594247905436,,,,
Fix,GT,37.4373266000,-122.1106526000,-29.604614428845764,30.00309,0.1,319.99347,1594247906436,,,,
Fix,GT,37.4375341000,-122.1108722000,-29.570164923597076,30.282495,0.1,320.15756,1594247907436,,,,
Fix,GT,37.4377444000,-122.1110927000,-29.532623826099552,30.52909,0.1,320.353,1594247908436,,,,
Fix,GT,37.4379562000,-122.1113140000,-29.528624113512933,30.651093,0.1,320.33414,1594247909436,,,,
Fix,GT,37.4381685000,-122.1115352000,-29.498252919840525,30.56446,0.1,320.53595,1594247910436,,,,
Fix,GT,37.4383799000,-122.1117546000,-29.476889421105056,30.298315,0.1,320.5147,1594247911436,,,,
Fix,GT,37.4385887000,-122.1119718000,-29.469977805661756,29.902939,0.1,320.35614,1594247912436,,,,
Fix,GT,37.4387943000,-122.1121876000,-29.48034765304982,29.66846,0.1,320.12622,1594247913436,,,,
Fix,GT,37.4389988000,-122.1124038000,-29.41600219481404,29.785583,0.1,319.91876,1594247914436,,,,
Fix,GT,37.4392046000,-122.1126216000,-29.204084082419286,29.951962,0.1,320.02603,1594247915436,,,,
Fix,GT,37.4394121000,-122.1128403000,-28.926922317186325,30.197006,0.1,320.22366,1594247916436,,,,
Fix,GT,37.4396210000,-122.1130598000,-28.62346207823998,30.276224,0.1,320.17218,1594247917436,,,,
Fix,GT,37.4398298000,-122.1132791000,-28.337276232457157,30.146801,0.1,320.2651,1594247918436,,,,
Fix,GT,37.4400375000,-122.1134969000,-28.19951940172905,29.964676,0.1,320.24005,1594247919436,,,,
Fix,GT,37.4402444000,-122.1137146000,-28.198438324846393,29.996574,0.1,320.10593,1594247920436,,,,
Fix,GT,37.4404515000,-122.1139331000,-28.211962888523885,30.105564,0.1,320.15207,1594247921436,,,,
Fix,GT,37.4406601000,-122.1141514000,-28.491591206690373,30.19339,0.1,320.5395,1594247922436,,,,
Fix,GT,37.4408705000,-122.1143694000,-28.848237460757275,30.388895,0.1,320.57697,1594247923436,,,,
Fix,GT,37.4410818000,-122.1145892000,-29.182963236717455,30.529274,0.1,320.38538,1594247924436,,,,
Fix,GT,37.4412935000,-122.1148108000,-29.376518776993862,30.728107,0.1,320.2393,1594247925436,,,,
Fix,GT,37.4415067000,-122.1150341000,-29.411800384521484,30.9043,0.1,320.24295,1594247926436,,,,
Fix,GT,37.4417206000,-122.1152581000,-29.382800180232493,30.91656,0.1,320.31665,1594247927436,,,,
Fix,GT,37.4419341000,-122.1154819000,-29.35816328036509,30.836779,0.1,320.19687,1594247928436,,,,
Fix,GT,37.4421465000,-122.1157051000,-29.36707553779695,30.689129,0.1,320.2803,1594247929436,,,,
Fix,GT,37.4423587000,-122.1159272000,-29.36425989525401,30.653603,0.1,320.21838,1594247930436,,,,
Fix,GT,37.4425702000,-122.1161496000,-29.353438316540633,30.582458,0.1,320.05396,1594247931436,,,,
Fix,GT,37.4427802000,-122.1163721000,-29.3665261120899,30.449093,0.1,319.9215,1594247932436,,,,
Fix,GT,37.4429891000,-122.1165940000,-29.377615373141225,30.328085,0.1,319.97998,1594247933436,,,,
Fix,GT,37.4431975000,-122.1168152000,-29.378711071382668,30.272097,0.1,319.8815,1594247934436,,,,
Fix,GT,37.4434053000,-122.1170366000,-29.361527135174583,30.270746,0.1,319.9229,1594247935436,,,,
Fix,GT,37.4436139000,-122.1172572000,-29.377437268475205,30.26117,0.1,320.11453,1594247936436,,,,
Fix,GT,37.4438225000,-122.1174765000,-29.340614537692375,30.19114,0.1,320.274,1594247937436,,,,
Fix,GT,37.4440312000,-122.1176951000,-29.38951808035563,30.157766,0.1,320.2973,1594247938436,,,,
Fix,GT,37.4442401000,-122.1179133000,-29.410614231026614,30.175182,0.1,320.38342,1594247939436,,,,
Fix,GT,37.4444491000,-122.1181318000,-29.38770291581949,30.254457,0.1,320.2777,1594247940436,,,,
Fix,GT,37.4446581000,-122.1183512000,-29.461438994982927,30.247608,0.1,320.2908,1594247941436,,,,
Fix,GT,37.4448679000,-122.1185705000,-29.479439336661358,30.42591,0.1,320.42654,1594247942436,,,,
Fix,GT,37.4450796000,-122.1187923000,-29.47997895221414,30.855637,0.1,320.22418,1594247943436,,,,
Fix,GT,37.4452938000,-122.1190173000,-29.50980976408914,31.106956,0.1,320.30933,1594247944436,,,,
Fix,GT,37.4455095000,-122.1192443000,-29.516348832150697,31.39465,0.1,320.0424,1594247945436,,,,
Fix,GT,37.4457262000,-122.1194740000,-29.506067426930656,31.560966,0.1,320.0287,1594247946436,,,,
Fix,GT,37.4459444000,-122.1197043000,-29.49961600074107,31.792723,0.1,320.16168,1594247947436,,,,
Fix,GT,37.4461652000,-122.1199365000,-29.491526991015576,32.166206,0.1,320.1632,1594247948436,,,,
Fix,GT,37.4463879000,-122.1201715000,-29.480890911270933,32.418365,0.1,320.23993,1594247949436,,,,
Fix,GT,37.4466139000,-122.1204063000,-29.50361640554263,32.74643,0.1,320.7122,1594247950436,,,,
Fix,GT,37.4468424000,-122.1206421000,-29.537622932502018,32.864433,0.1,320.72205,1594247951436,,,,
Fix,GT,37.4470697000,-122.1208777000,-29.53389722934321,32.556114,0.1,320.54956,1594247952436,,,,
Fix,GT,37.4472938000,-122.1211117000,-29.547437342624562,32.174965,0.1,320.30725,1594247953436,,,,
Fix,GT,37.4475155000,-122.1213446000,-29.553076020315928,32.09246,0.1,320.1451,1594247954436,,,,
Fix,GT,37.4477372000,-122.1215790000,-29.555075255625525,32.260067,0.1,320.01517,1594247955436,,,,
Fix,GT,37.4479605000,-122.1218133000,-29.5449948828458,32.338097,0.1,320.46658,1594247956436,,,,
Fix,GT,37.4481853000,-122.1220473000,-29.45208993446863,32.499893,0.1,320.46024,1594247957436,,,,
Fix,GT,37.4484101000,-122.1222826000,-29.332809480135438,32.479637,0.1,320.2231,1594247958436,,,,
Fix,GT,37.4486347000,-122.1225181000,-29.244156182539996,32.528393,0.1,320.2964,1594247959436,,,,
Fix,GT,37.4488596000,-122.1227539000,-29.11617213256835,32.544662,0.1,320.2908,1594247960436,,,,
Fix,GT,37.4490847000,-122.1229889000,-28.985817063935883,32.376297,0.1,320.47687,1594247961436,,,,
Fix,GT,37.4493082000,-122.1232203000,-28.850810009775785,31.954277,0.1,320.6235,1594247962436,,,,
Fix,GT,37.4495284000,-122.1234495000,-28.628446464577223,31.624485,0.1,320.35028,1594247963436,,,,
Fix,GT,37.4497459000,-122.1236786000,-28.47544573225059,31.352715,0.1,320.02646,1594247964436,,,,
Fix,GT,37.4499602000,-122.1239060000,-28.335082742781537,30.952793,0.1,319.86218,1594247965436,,,,
Fix,GT,37.4501715000,-122.1241307000,-28.176719914533805,30.516335,0.1,319.8911,1594247966436,,,,
Fix,GT,37.4503799000,-122.1243518000,-28.022001254448412,30.073687,0.1,320.04794,1594247967436,,,,
Fix,GT,37.4505850000,-122.1245700000,-27.80808315586546,29.642464,0.1,319.5015,1594247968436,,,,
Fix,GT,37.4507846000,-122.1247892000,-27.71807618035257,29.244133,0.1,318.57416,1594247969436,,,,
Fix,GT,37.4509791000,-122.1250091000,-27.593452551953874,28.863514,0.1,317.62305,1594247970436,,,,
Fix,GT,37.4511676000,-122.1252307000,-27.461172450564277,28.47449,0.1,316.5118,1594247971436,,,,
Fix,GT,37.4513501000,-122.1254535000,-27.336624195642116,28.050179,0.1,315.38443,1594247972436,,,,
Fix,GT,37.4515265000,-122.1256771000,-27.253719570495832,27.632835,0.1,314.40622,1594247973436,,,,
Fix,GT,37.4516976000,-122.1259012000,-27.14298586279108,27.264957,0.1,313.50604,1594247974436,,,,
Fix,GT,37.4518637000,-122.1261259000,-27.060445471037042,27.020308,0.1,312.47433,1594247975436,,,,
Fix,GT,37.4520265000,-122.1263546000,-26.933083149666345,27.414557,0.1,311.3082,1594247976436,,,,
Fix,GT,37.4521895000,-122.1265939000,-26.83654361633245,28.274689,0.1,310.08316,1594247977436,,,,
Fix,GT,37.4523518000,-122.1268433000,-26.53927547881574,28.568409,0.1,308.74112,1594247978436,,,,
Fix,GT,37.4525109000,-122.1270962000,-26.28100163764782,28.448841,0.1,308.11737,1594247979436,,,,
Fix,GT,37.4526666000,-122.1273506000,-26.046462810562105,28.268946,0.1,307.3219,1594247980436,,,,
Fix,GT,37.4528188000,-122.1276055000,-25.897550151390988,28.068836,0.1,306.72266,1594247981436,,,,
Fix,GT,37.4529673000,-122.1278606000,-25.811446135413007,27.77351,0.1,306.0928,1594247982436,,,,
Fix,GT,37.4531134000,-122.1281131000,-25.86623572926362,27.462463,0.1,306.34863,1594247983436,,,,
Fix,GT,37.4532587000,-122.1283623000,-26.1341632328199,27.155558,0.1,306.43448,1594247984436,,,,
Fix,GT,37.4534029000,-122.1286082000,-26.329059693704153,26.854145,0.1,306.4608,1594247985436,,,,
Fix,GT,37.4535456000,-122.1288507000,-26.41270388964176,26.505472,0.1,306.65372,1594247986436,,,,
Fix,GT,37.4536870000,-122.1290908000,-26.414163919346265,26.398766,0.1,306.5189,1594247987436,,,,
Fix,GT,37.4538280000,-122.1293323000,-26.411985391496216,26.500462,0.1,306.29324,1594247988436,,,,
Fix,GT,37.4539684000,-122.1295729000,-26.41888898629253,26.239517,0.1,306.4188,1594247989436,,,,
Fix,GT,37.4541076000,-122.1298103000,-26.452889382007754,25.928053,0.1,306.59946,1594247990436,,,,
Fix,GT,37.4542456000,-122.1300447000,-26.474437383873465,25.61664,0.1,306.54233,1594247991436,,,,
Fix,GT,37.4543821000,-122.1302773000,-26.508799716567978,25.577318,0.1,306.43945,1594247992436,,,,
Fix,GT,37.4545196000,-122.1305120000,-26.52316386377163,26.08049,0.1,306.39413,1594247993436,,,,
Fix,GT,37.4546594000,-122.1307512000,-26.520438125974465,26.269497,0.1,306.42474,1594247994436,,,,
Fix,GT,37.4547987000,-122.1309896000,-26.538074258054962,26.045454,0.1,306.44714,1594247995436,,,,
Fix,GT,37.4549370000,-122.1312255000,-26.539979582142223,25.736004,0.1,306.39862,1594247996436,,,,
Fix,GT,37.4550732000,-122.1314588000,-26.54979243579578,25.564213,0.1,306.36475,1594247997436,,,,
Fix,GT,37.4552095000,-122.1316933000,-26.575076496763643,25.720375,0.1,306.16016,1594247998436,,,,
Fix,GT,37.4553453000,-122.1319273000,-26.56835052538935,25.490452,0.1,306.31625,1594247999436,,,,
Fix,GT,37.4554804000,-122.1321585000,-26.580341218780404,25.206923,0.1,306.3818,1594248000436,,,,
Fix,GT,37.4556144000,-122.1323871000,-26.614526193748475,25.132343,0.1,306.56085,1594248001436,,,,
Fix,GT,37.4557494000,-122.1326169000,-26.639801819318564,25.329533,0.1,306.5649,1594248002436,,,,
Fix,GT,37.4558848000,-122.1328466000,-26.632075704289775,25.150318,0.1,306.75916,1594248003436,,,,
Fix,GT,37.4560196000,-122.1330733000,-26.6425280814438,24.990555,0.1,306.91785,1594248004436,,,,
Fix,GT,37.4561548000,-122.1333013000,-26.61498677527311,25.27517,0.1,306.67,1594248005436,,,,
Fix,GT,37.4562906000,-122.1335322000,-26.537446751778134,25.543932,0.1,306.27438,1594248006436,,,,
Fix,GT,37.4564256000,-122.1337697000,-26.446171932593757,26.120258,0.1,304.99307,1594248007436,,,,
Fix,GT,37.4565609000,-122.1340179000,-26.288356677375305,27.083115,0.1,304.18613,1594248008436,,,,
Fix,GT,37.4567001000,-122.1342753000,-26.14026921995361,27.894672,0.1,304.62488,1594248009436,,,,
Fix,GT,37.4568466000,-122.1345360000,-25.996082859510352,28.564098,0.1,306.0116,1594248010436,,,,
Fix,GT,37.4570005000,-122.1348012000,-25.83872057399958,29.454391,0.1,306.36475,1594248011436,,,,
Fix,GT,37.4571596000,-122.1350720000,-25.68535651057084,30.027885,0.1,306.69965,1594248012436,,,,
Fix,GT,37.4573226000,-122.1353462000,-25.549994281258478,30.459782,0.1,306.986,1594248013436,,,,
Fix,GT,37.4574878000,-122.1356227000,-25.388727393611475,30.623203,0.1,306.77097,1594248014436,,,,
Fix,GT,37.4576519000,-122.1359013000,-25.23280905867216,30.7247,0.1,306.48587,1594248015436,,,,
Fix,GT,37.4578157000,-122.1361818000,-25.123437549218124,30.776215,0.1,306.3532,1594248016436,,,,
Fix,GT,37.4579796000,-122.1364626000,-25.00989700284981,30.819073,0.1,306.40002,1594248017436,,,,
Fix,GT,37.4581446000,-122.1367440000,-24.914985681797702,30.988895,0.1,306.55502,1594248018436,,,,
Fix,GT,37.4583104000,-122.1370259000,-24.795172056338515,30.979519,0.1,306.65536,1594248019436,,,,
Fix,GT,37.4584763000,-122.1373066000,-24.67808200369467,30.823578,0.1,306.78503,1594248020436,,,,
Fix,GT,37.4586415000,-122.1375852000,-24.563348653631465,30.611877,0.1,306.83734,1594248021436,,,,
Fix,GT,37.4588054000,-122.1378619000,-24.511348607378295,30.388678,0.1,306.67755,1594248022436,,,,
Fix,GT,37.4589677000,-122.1381370000,-24.527162846151896,30.179821,0.1,306.6666,1594248023436,,,,
Fix,GT,37.4591290000,-122.1384101000,-24.569705022146138,29.963535,0.1,306.65082,1594248024436,,,,
Fix,GT,37.4592895000,-122.1386812000,-24.63970471905651,29.78748,0.1,306.73276,1594248025436,,,,
Fix,GT,37.4594486000,-122.1389513000,-24.696163510635415,29.649391,0.1,306.55307,1594248026436,,,,
Fix,GT,37.4596068000,-122.1392202000,-24.75134763997113,29.486443,0.1,306.61465,1594248027436,,,,
Fix,GT,37.4597648000,-122.1394871000,-24.794341204570514,29.32682,0.1,306.81647,1594248028436,,,,
Fix,GT,37.4599225000,-122.1397520000,-24.86225330702746,29.17092,0.1,306.99298,1594248029436,,,,
Fix,GT,37.4600793000,-122.1400164000,-24.92934142942903,29.187653,0.1,306.33014,1594248030436,,,,
Fix,GT,37.4602342000,-122.1402845000,-24.95671219439106,29.414776,0.1,305.91644,1594248031436,,,,
Fix,GT,37.4603902000,-122.1405551000,-24.94907503232389,29.660194,0.1,306.09338,1594248032436,,,,
Fix,GT,37.4605481000,-122.1408272000,-24.90434948036841,29.925594,0.1,306.29523,1594248033436,,,,
Fix,GT,37.4607081000,-122.1411016000,-24.828437474353905,30.205868,0.1,306.36423,1594248034436,,,,
Fix,GT,37.4608691000,-122.1413776000,-24.774897620016418,30.273365,0.1,306.2047,1594248035436,,,,
Fix,GT,37.4610296000,-122.1416545000,-24.711349378900195,30.32286,0.1,306.22226,1594248036436,,,,
Fix,GT,37.4611912000,-122.1419321000,-24.623535321844997,30.494743,0.1,306.34177,1594248037436,,,,
Fix,GT,37.4613542000,-122.1422106000,-24.548897037324195,30.593464,0.1,306.448,1594248038436,,,,
Fix,GT,37.4615171000,-122.1424890000,-24.486357327985218,30.474182,0.1,306.4293,1594248039436,,,,
Fix,GT,37.4616795000,-122.1427653000,-24.408711875029383,30.325275,0.1,306.7193,1594248040436,,,,
Fix,GT,37.4618421000,-122.1430403000,-24.368622949051314,30.281466,0.1,306.7129,1594248041436,,,,
Fix,GT,37.4620040000,-122.1433162000,-24.36252733256788,30.348705,0.1,306.33575,1594248042436,,,,
Fix,GT,37.4621654000,-122.1435935000,-24.40370319897096,30.386023,0.1,306.14172,1594248043436,,,,
Fix,GT,37.4623259000,-122.1438721000,-24.503600354640184,30.453861,0.1,305.98676,1594248044436,,,,
Fix,GT,37.4624876000,-122.1441512000,-24.62543074927612,30.586504,0.1,306.23904,1594248045436,,,,
Fix,GT,37.4626507000,-122.1444304000,-24.692979426479724,30.663746,0.1,306.4985,1594248046436,,,,
Fix,GT,37.4628151000,-122.1447095000,-24.737896898041583,30.704681,0.1,306.56668,1594248047436,,,,
Fix,GT,37.4629791000,-122.1449893000,-24.736075732897405,30.751942,0.1,306.3239,1594248048436,,,,
Fix,GT,37.4631428000,-122.1452700000,-24.684533980142817,30.78254,0.1,306.26572,1594248049436,,,,
Fix,GT,37.4633066000,-122.1455511000,-24.567445396892026,30.855133,0.1,306.23465,1594248050436,,,,
Fix,GT,37.4634713000,-122.1458340000,-24.392631206111332,31.154482,0.1,306.30115,1594248051436,,,,
Fix,GT,37.4636380000,-122.1461190000,-24.168090593671195,31.35793,0.1,306.50836,1594248052436,,,,
Fix,GT,37.4638065000,-122.1464041000,-23.95563165606086,31.417171,0.1,306.8305,1594248053436,,,,
Fix,GT,37.4639751000,-122.1466893000,-23.74645244856663,31.382961,0.1,306.46362,1594248054436,,,,
Fix,GT,37.4641430000,-122.1469755000,-23.5198159000617,31.591312,0.1,306.52502,1594248055436,,,,
Fix,GT,37.4643126000,-122.1472634000,-23.31426747736515,31.679115,0.1,306.66833,1594248056436,,,,
Fix,GT,37.4644823000,-122.1475514000,-23.18017226912673,31.697865,0.1,306.49197,1594248057436,,,,
Fix,GT,37.4646514000,-122.1478403000,-23.0938978364959,31.750015,0.1,306.3691,1594248058436,,,,
Fix,GT,37.4648213000,-122.1481305000,-23.051896803533054,31.925247,0.1,306.4204,1594248059436,,,,
Fix,GT,37.4649919000,-122.1484222000,-23.061800003051758,32.077515,0.1,306.40445,1594248060436,,,,
Fix,GT,37.4651633000,-122.1487150000,-23.11561508826685,32.22512,0.1,306.48227,1594248061436,,,,
Fix,GT,37.4653352000,-122.1490092000,-23.232429730920558,32.295982,0.1,306.35278,1594248062436,,,,
Fix,GT,37.4655077000,-122.1493038000,-23.371333334425913,32.43715,0.1,306.51843,1594248063436,,,,
Fix,GT,37.4656821000,-122.1496002000,-23.52833362144611,32.702953,0.1,306.59125,1594248064436,,,,
Fix,GT,37.4658576000,-122.1498980000,-23.660430616358212,32.811367,0.1,306.62433,1594248065436,,,,
Fix,GT,37.4660338000,-122.1501962000,-23.79124538862618,32.852615,0.1,306.71753,1594248066436,,,,
Fix,GT,37.4662099000,-122.1504950000,-23.94905915060116,32.890938,0.1,306.60046,1594248067436,,,,
Fix,GT,37.4663859000,-122.1507944000,-24.10451839722009,32.934967,0.1,306.50638,1594248068436,,,,
Fix,GT,37.4665619000,-122.1510945000,-24.232155925864845,32.966244,0.1,306.43393,1594248069436,,,,
Fix,GT,37.4667376000,-122.1513953000,-24.36589102276446,33.02978,0.1,306.30783,1594248070436,,,,
Fix,GT,37.4669133000,-122.1516971000,-24.444889591507945,33.09831,0.1,306.33792,1594248071436,,,,
Fix,GT,37.4670896000,-122.1519988000,-24.533163407457778,33.109314,0.1,306.55615,1594248072436,,,,
Fix,GT,37.4672673000,-122.1522994000,-24.63051938695571,33.084503,0.1,306.8042,1594248073436,,,,
Fix,GT,37.4674448000,-122.1525990000,-24.718341757129338,32.949898,0.1,306.81396,1594248074436,,,,
Fix,GT,37.4676218000,-122.1528967000,-24.815244873974734,32.741722,0.1,306.86807,1594248075436,,,,
Fix,GT,37.4677976000,-122.1531916000,-24.835350642067624,32.41821,0.1,306.97897,1594248076436,,,,
Fix,GT,37.4679720000,-122.1534842000,-24.811800003051758,32.273277,0.1,306.78683,1594248077436,,,,
Fix,GT,37.4681455000,-122.1537769000,-24.78971189250842,32.24573,0.1,306.7101,1594248078436,,,,
Fix,GT,37.4683185000,-122.1540697000,-24.745800755792857,32.314083,0.1,306.63196,1594248079436,,,,
Fix,GT,37.4684922000,-122.1543651000,-24.7328977449381,32.582016,0.1,306.36783,1594248080436,,,,
Fix,GT,37.4686650000,-122.1546615000,-24.694978313742695,32.388084,0.1,306.33234,1594248081436,,,,
Fix,GT,37.4688372000,-122.1549557000,-24.737164617068856,32.15798,0.1,306.50586,1594248082436,,,,
