MessageType,Provider,LatitudeDegrees,LongitudeDegrees,AltitudeMeters,SpeedMps,AccuracyMeters,BearingDegrees,UnixTimeMillis,SpeedAccuracyMps,BearingAccuracyDegrees,elapsedRealtimeNanos,VerticalAccuracyMeters
Fix,GT,37.3662614000,-122.0304931000,5.117456406115423,16.85234,0.1,135.87859,1615418235440,,,,
Fix,GT,37.3661528000,-122.0303611000,5.073456106123757,16.681553,0.1,136.03604,1615418236440,,,,
Fix,GT,37.3660454000,-122.0302315000,5.014831156257003,16.483099,0.1,136.1923,1615418237440,,,,
Fix,GT,37.3659383000,-122.0301027000,4.978237689020375,16.474669,0.1,136.10416,1615418238440,,,,
Fix,GT,37.3658316000,-122.0299729000,4.956425116417051,16.557856,0.1,135.89806,1615418239440,,,,
Fix,GT,37.3657243000,-122.0298418000,4.9250187435729345,16.687675,0.1,135.62874,1615418240440,,,,
Fix,GT,37.3656171000,-122.0297099000,4.898050308227539,16.653805,0.1,135.71397,1615418241440,,,,
Fix,GT,37.3655096000,-122.0295795000,4.878831282790657,16.569681,0.1,136.0679,1615418242440,,,,
Fix,GT,37.3654025000,-122.0294501000,4.875675081487202,16.461823,0.1,136.20108,1615418243440,,,,
Fix,GT,37.3652956000,-122.0293220000,4.8556124578778395,16.355303,0.1,136.42085,1615418244440,,,,
Fix,GT,37.3651893000,-122.0291952000,4.813237533326031,16.211102,0.1,136.46689,1615418245440,,,,
Fix,GT,37.3650843000,-122.0290692000,4.794268995162611,16.04825,0.1,136.1959,1615418246440,,,,
Fix,GT,37.3649807000,-122.0289443000,4.819644004226802,15.886141,0.1,136.1592,1615418247440,,,,
Fix,GT,37.3648778000,-122.0288202000,4.8018313351901725,15.838366,0.1,136.22333,1615418248440,,,,
Fix,GT,37.3647747000,-122.0286964000,4.7477684028743,15.858602,0.1,136.20071,1615418249440,,,,
Fix,GT,37.3646722000,-122.0285714000,4.727487437992423,15.882786,0.1,135.60463,1615418250440,,,,
Fix,GT,37.3645698000,-122.0284460000,4.697831103326635,15.909838,0.1,135.8435,1615418251440,,,,
Fix,GT,37.3644668000,-122.0283208000,4.68283137679424,15.931998,0.1,135.93883,1615418252440,,,,
Fix,GT,37.3643637000,-122.0281957000,4.667862549548346,15.960278,0.1,136.05185,1615418253440,,,,
Fix,GT,37.3642601000,-122.0280705000,4.653237402202876,15.990463,0.1,136.09375,1615418254440,,,,
Fix,GT,37.3641563000,-122.0279452000,4.64542496157128,16.02183,0.1,136.12471,1615418255440,,,,
Fix,GT,37.3640522000,-122.0278195000,4.6196126778119435,16.043198,0.1,136.21693,1615418256440,,,,
Fix,GT,37.3639480000,-122.0276937000,4.599206266694438,16.07866,0.1,136.04292,1615418257440,,,,
Fix,GT,37.3638436000,-122.0275677000,4.563799764067014,16.121552,0.1,136.08641,1615418258440,,,,
Fix,GT,37.3637389000,-122.0274410000,4.547268779334075,16.14224,0.1,136.0814,1615418259440,,,,
Fix,GT,37.3636341000,-122.0273150000,4.565081449443511,16.053541,0.1,136.30838,1615418260440,,,,
Fix,GT,37.3635300000,-122.0271901000,4.565049989072975,15.966927,0.1,136.17151,1615418261440,,,,
Fix,GT,37.3634267000,-122.0270650000,4.565049989072975,15.915976,0.1,135.97401,1615418262440,,,,
Fix,GT,37.3633237000,-122.0269400000,4.546862408276638,15.943245,0.1,136.02924,1615418263440,,,,
Fix,GT,37.3632203000,-122.0268154000,4.486831275824102,15.849403,0.1,136.16212,1615418264440,,,,
Fix,GT,37.3631183000,-122.0266923000,4.4636124043443175,15.594409,0.1,136.12408,1615418265440,,,,
Fix,GT,37.3630179000,-122.0265713000,4.413237304442376,15.319786,0.1,136.1912,1615418266440,,,,
Fix,GT,37.3629197000,-122.0264520000,4.407706387941829,15.03447,0.1,135.71185,1615418267440,,,,
Fix,GT,37.3628238000,-122.0263345000,4.400674767048642,14.740102,0.1,135.6553,1615418268440,,,,
Fix,GT,37.3627296000,-122.0262196000,4.3978622455857135,14.446465,0.1,135.94939,1615418269440,,,,
Fix,GT,37.3626369000,-122.0261076000,4.414862706898816,14.144226,0.1,136.11455,1615418270440,,,,
Fix,GT,37.3625470000,-122.0259992000,4.4486749085424435,13.366144,0.1,136.10587,1615418271440,,,,
Fix,GT,37.3624651000,-122.0259001000,4.480268869575326,11.813805,0.1,136.10881,1615418272440,,,,
Fix,GT,37.3623945000,-122.0258147000,4.516268838230985,9.943818,0.1,136.03394,1615418273440,,,,
Fix,GT,37.3623371000,-122.0257453000,4.556050436379024,7.706198,0.1,136.04474,1615418274440,,,,
Fix,GT,37.3622946000,-122.0256940000,4.575862408254494,5.412409,0.1,136.20462,1615418275440,,,,
Fix,GT,37.3622658000,-122.0256594000,4.588862692899468,3.5269635,0.1,136.30171,1615418276440,,,,
Fix,GT,37.3622481000,-122.0256383000,4.594049793659153,2.0173416,0.1,136.36496,1615418277440,,,,
Fix,GT,37.3622372000,-122.0256252000,4.596050262451172,1.4593134,0.1,136.37581,1615418278440,,,,
Fix,GT,37.3622280000,-122.0256143000,4.5960503994241435,1.48875,0.1,136.36107,1615418279440,,,,
Fix,GT,37.3622166000,-122.0256005000,4.601456468053911,2.1092181,0.1,136.3182,1615418280440,,,,
Fix,GT,37.3621996000,-122.0255801000,4.61186260330436,3.2095125,0.1,136.27301,1615418281440,,,,
Fix,GT,37.3621739000,-122.0255491000,4.6266753485546985,4.812773,0.1,136.18898,1615418282440,,,,
Fix,GT,37.3621376000,-122.0255053000,4.66108122932954,6.273274,0.1,136.04314,1615418283440,,,,
Fix,GT,37.3620929000,-122.0254511000,4.703268780911785,7.5350266,0.1,136.1232,1615418284440,,,,
Fix,GT,37.3620401000,-122.0253883000,4.736675151104805,8.610722,0.1,136.65605,1615418285440,,,,
Fix,GT,37.3619803000,-122.0253179000,4.773862925498719,9.574833,0.1,136.65118,1615418286440,,,,
Fix,GT,37.3619150000,-122.0252397000,4.819456549583634,10.486247,0.1,136.1278,1615418287440,,,,
Fix,GT,37.3618443000,-122.0251535000,4.83208122924016,11.385731,0.1,135.75761,1615418288440,,,,
Fix,GT,37.3617679000,-122.0250609000,4.913862503435226,12.179625,0.1,136.19199,1615418289440,,,,
Fix,GT,37.3616864000,-122.0249632000,4.980706487949178,12.844664,0.1,136.2355,1615418290440,,,,
Fix,GT,37.3616009000,-122.0248604000,5.054300281165268,13.466595,0.1,136.19688,1615418291440,,,,
Fix,GT,37.3615115000,-122.0247538000,5.111706395929247,13.874827,0.1,136.65337,1615418292440,,,,
Fix,GT,37.3614198000,-122.0246455000,5.193487517803135,14.08559,0.1,136.73476,1615418293440,,,,
Fix,GT,37.3613273000,-122.0245354000,5.245675014139934,14.234215,0.1,136.48914,1615418294440,,,,
Fix,GT,37.3612337000,-122.0244240000,5.312300179122104,14.464224,0.1,136.3732,1615418295440,,,,
Fix,GT,37.3611389000,-122.0243090000,5.373081103683006,14.834516,0.1,135.8806,1615418296440,,,,
Fix,GT,37.3610419000,-122.0241905000,5.46248772716595,15.230422,0.1,135.74138,1615418297440,,,,
Fix,GT,37.3609430000,-122.0240690000,5.511675248617848,15.517565,0.1,135.49893,1615418298440,,,,
Fix,GT,37.3608427000,-122.0239454000,5.599487812162181,15.702578,0.1,135.48364,1615418299440,,,,
Fix,GT,37.3607416000,-122.0238205000,5.6694875069864,15.830769,0.1,135.53374,1615418300440,,,,
Fix,GT,37.3606396000,-122.0236946000,5.759112757440022,15.933111,0.1,135.4389,1615418301440,,,,
Fix,GT,37.3605366000,-122.0235681000,5.805675115230997,16.07708,0.1,135.69685,1615418302440,,,,
Fix,GT,37.3604326000,-122.0234407000,5.891519160750306,16.209602,0.1,135.66751,1615418303440,,,,
Fix,GT,37.3603277000,-122.0233128000,5.963925603720554,16.268238,0.1,136.01929,1615418304440,,,,
Fix,GT,37.3602219000,-122.0231856000,6.016862532502387,16.281334,0.1,136.34398,1615418305440,,,,
Fix,GT,37.3601161000,-122.0230583000,6.094519218828012,16.250973,0.1,136.26314,1615418306440,,,,
Fix,GT,37.3600105000,-122.0229315000,6.149300261914362,16.193813,0.1,136.2537,1615418307440,,,,
Fix,GT,37.3599058000,-122.0228049000,6.205925523066895,16.09711,0.1,135.97823,1615418308440,,,,
Fix,GT,37.3598020000,-122.0226790000,6.32951907754375,15.992706,0.1,135.93239,1615418309440,,,,
Fix,GT,37.3596984000,-122.0225540000,6.392081321479964,15.936396,0.1,136.3115,1615418310440,,,,
Fix,GT,37.3595949000,-122.0224299000,6.444331880094325,15.872717,0.1,136.27853,1615418311440,,,,
Fix,GT,37.3594917000,-122.0223058000,6.540675251129699,15.907095,0.1,136.15332,1615418312440,,,,
Fix,GT,37.3593882000,-122.0221810000,6.598925380411785,15.970133,0.1,136.18193,1615418313440,,,,
Fix,GT,37.3592843000,-122.0220558000,6.659081520738312,16.012716,0.1,136.16545,1615418314440,,,,
Fix,GT,37.3591806000,-122.0219310000,6.740300161955844,15.909891,0.1,136.09874,1615418315440,,,,
Fix,GT,37.3590776000,-122.0218063000,6.821081710571804,15.896003,0.1,136.05681,1615418316440,,,,
Fix,GT,37.3589743000,-122.0216816000,6.858862541443301,15.980438,0.1,136.13669,1615418317440,,,,
Fix,GT,37.3588699000,-122.0215556000,6.921269067970343,16.175266,0.1,135.93666,1615418318440,,,,
Fix,GT,37.3587646000,-122.0214281000,6.989675134781521,16.364925,0.1,136.07077,1615418319440,,,,
Fix,GT,37.3586578000,-122.0212993000,7.05933146744988,16.5244,0.1,136.15231,1615418320440,,,,
Fix,GT,37.3585502000,-122.0211695000,7.131456561803944,16.620573,0.1,136.16574,1615418321440,,,,
Fix,GT,37.3584422000,-122.0210396000,7.1739252642096005,16.58017,0.1,136.1484,1615418322440,,,,
Fix,GT,37.3583354000,-122.0209108000,7.246081417801179,16.307959,0.1,136.05301,1615418323440,,,,
Fix,GT,37.3582309000,-122.0207840000,7.315488120409171,15.971104,0.1,135.99712,1615418324440,,,,
Fix,GT,37.3581276000,-122.0206594000,7.355081211975673,15.905958,0.1,136.1247,1615418325440,,,,
Fix,GT,37.3580248000,-122.0205354000,7.408675313081204,15.776997,0.1,136.09857,1615418326440,,,,
Fix,GT,37.3579229000,-122.0204120000,7.455081752482798,15.671631,0.1,135.9703,1615418327440,,,,
Fix,GT,37.3578218000,-122.0202890000,7.458456268933475,15.636383,0.1,135.76965,1615418328440,,,,
Fix,GT,37.3577209000,-122.0201655000,7.449643636943335,15.670883,0.1,135.77531,1615418329440,,,,
Fix,GT,37.3576193000,-122.0200422000,7.420831499314147,15.730183,0.1,135.97769,1615418330440,,,,
Fix,GT,37.3575172000,-122.0199183000,7.390831351155839,15.830379,0.1,136.00232,1615418331440,,,,
Fix,GT,37.3574142000,-122.0197938000,7.332019000320827,15.942235,0.1,136.15778,1615418332440,,,,
Fix,GT,37.3573106000,-122.0196687000,7.233393481018197,15.994838,0.1,136.11737,1615418333440,,,,
Fix,GT,37.3572065000,-122.0195433000,7.135112456982171,16.055502,0.1,136.222,1615418334440,,,,
Fix,GT,37.3571017000,-122.0194178000,7.001143481498673,16.100468,0.1,136.3641,1615418335440,,,,
Fix,GT,37.3569969000,-122.0192920000,6.912831185335563,16.120434,0.1,136.29828,1615418336440,,,,
Fix,GT,37.3568918000,-122.0191662000,6.833987283115732,16.16676,0.1,136.43039,1615418337440,,,,
Fix,GT,37.3567862000,-122.0190402000,6.71358076145772,16.200033,0.1,136.36136,1615418338440,,,,
Fix,GT,37.3566811000,-122.0189130000,6.592174906252069,16.24047,0.1,135.8877,1615418339440,,,,
Fix,GT,37.3565764000,-122.0187848000,6.478581019587068,16.240871,0.1,135.67621,1615418340440,,,,
Fix,GT,37.3564718000,-122.0186569000,6.336362305761668,16.211647,0.1,135.77458,1615418341440,,,,
Fix,GT,37.3563673000,-122.0185295000,6.225612587927884,16.134636,0.1,135.91046,1615418342440,,,,
Fix,GT,37.3562632000,-122.0184034000,6.136799805524163,16.033928,0.1,136.15288,1615418343440,,,,
Fix,GT,37.3561593000,-122.0182785000,6.040143315856199,15.909952,0.1,136.23083,1615418344440,,,,
Fix,GT,37.3560567000,-122.0181547000,5.931174643037878,15.688454,0.1,136.12273,1615418345440,,,,
Fix,GT,37.3559557000,-122.0180329000,5.835581166979239,15.424061,0.1,136.16602,1615418346440,,,,
Fix,GT,37.3558562000,-122.0179133000,5.802424998528181,15.209681,0.1,136.253,1615418347440,,,,
Fix,GT,37.3557575000,-122.0177949000,5.778425112839358,15.125452,0.1,136.30467,1615418348440,,,,
Fix,GT,37.3556596000,-122.0176768000,5.7640498350843785,15.027569,0.1,136.04776,1615418349440,,,,
Fix,GT,37.3555630000,-122.0175593000,5.7462690477444625,14.889486,0.1,135.79413,1615418350440,,,,
Fix,GT,37.3554671000,-122.0174420000,5.77889381459137,14.845325,0.1,135.61177,1615418351440,,,,
Fix,GT,37.3553718000,-122.0173253000,5.847081094683347,14.721968,0.1,135.88245,1615418352440,,,,
Fix,GT,37.3552767000,-122.0172111000,5.896237592433749,14.555017,0.1,136.42293,1615418353440,,,,
Fix,GT,37.3551824000,-122.0170987000,5.927862601157642,14.314899,0.1,136.46704,1615418354440,,,,
Fix,GT,37.3550900000,-122.0169884000,5.967643581301175,14.067619,0.1,136.47456,1615418355440,,,,
Fix,GT,37.3549979000,-122.0168785000,6.004268955297903,14.163542,0.1,136.3905,1615418356440,,,,
Fix,GT,37.3549054000,-122.0167675000,6.062706474836489,14.273895,0.1,136.20004,1615418357440,,,,
Fix,GT,37.3548127000,-122.0166552000,6.105612403164741,14.275688,0.1,135.8573,1615418358440,,,,
Fix,GT,37.3547215000,-122.0165432000,6.142675033931454,14.02474,0.1,135.45982,1615418359440,,,,
Fix,GT,37.3546324000,-122.0164337000,6.181487815293195,13.717169,0.1,135.7857,1615418360440,,,,
Fix,GT,37.3545439000,-122.0163267000,6.232269128628431,13.596329,0.1,136.1418,1615418361440,,,,
Fix,GT,37.3544556000,-122.0162209000,6.2700816127685925,13.501416,0.1,136.35754,1615418362440,,,,
Fix,GT,37.3543679000,-122.0161163000,6.323268830294012,13.4044,0.1,136.5041,1615418363440,,,,
Fix,GT,37.3542806000,-122.0160121000,6.371675318545272,13.366363,0.1,136.42763,1615418364440,,,,
Fix,GT,37.3541936000,-122.0159078000,6.414081665776578,13.349129,0.1,136.27533,1615418365440,,,,
Fix,GT,37.3541070000,-122.0158035000,6.479894217251967,13.306463,0.1,135.96785,1615418366440,,,,
Fix,GT,37.3540214000,-122.0156980000,6.500518971208692,13.36508,0.1,135.15721,1615418367440,,,,
Fix,GT,37.3539375000,-122.0155899000,6.559268893117178,13.344444,0.1,133.79587,1615418368440,,,,
Fix,GT,37.3538561000,-122.0154792000,6.609675047044732,13.328092,0.1,132.16174,1615418369440,,,,
Fix,GT,37.3537773000,-122.0153662000,6.639675257329941,13.281188,0.1,130.57689,1615418370440,,,,
Fix,GT,37.3537011000,-122.0152511000,6.69648758946586,13.226493,0.1,129.33693,1615418371440,,,,
Fix,GT,37.3536268000,-122.0151346000,6.730269098635404,13.203218,0.1,128.38637,1615418372440,,,,
Fix,GT,37.3535537000,-122.0150165000,6.748456660300121,13.333774,0.1,127.52243,1615418373440,,,,
Fix,GT,37.3534806000,-122.0148951000,6.779300255891997,13.613763,0.1,126.93049,1615418374440,,,,
Fix,GT,37.3534068000,-122.0147705000,6.827675064137495,13.8532295,0.1,126.430916,1615418375440,,,,
Fix,GT,37.3533331000,-122.0146435000,6.843456045743423,13.971747,0.1,125.95958,1615418376440,,,,
Fix,GT,37.3532594000,-122.0145152000,6.890894205183486,14.031569,0.1,125.76967,1615418377440,,,,
Fix,GT,37.3531857000,-122.0143862000,6.954519185340018,14.083584,0.1,125.53867,1615418378440,,,,
Fix,GT,37.3531129000,-122.0142560000,7.024269048565884,14.081225,0.1,124.74941,1615418379440,,,,
Fix,GT,37.3530414000,-122.0141245000,7.043675066118396,14.131498,0.1,124.122696,1615418380440,,,,
Fix,GT,37.3529713000,-122.0139909000,7.083862745042779,14.187078,0.1,122.66443,1615418381440,,,,
Fix,GT,37.3529058000,-122.0138533000,7.115643802632121,14.219381,0.1,119.821335,1615418382440,,,,
Fix,GT,37.3528453000,-122.0137118000,7.13686250584783,14.256159,0.1,117.177795,1615418383440,,,,
Fix,GT,37.3527888000,-122.0135669000,7.180487718106434,14.3378725,0.1,115.62115,1615418384440,,,,
Fix,GT,37.3527343000,-122.0134198000,7.179049968719482,14.348877,0.1,114.430756,1615418385440,,,,
Fix,GT,37.3526829000,-122.0132725000,7.192487589358919,14.106659,0.1,113.38092,1615418386440,,,,
Fix,GT,37.3526342000,-122.0131273000,7.2216750420382425,13.808585,0.1,112.64077,1615418387440,,,,
Fix,GT,37.3525879000,-122.0129846000,7.238862479205977,13.508532,0.1,111.83403,1615418388440,,,,
Fix,GT,37.3525447000,-122.0128438000,7.2486438925882055,13.224553,0.1,110.70263,1615418389440,,,,
Fix,GT,37.3525046000,-122.0127049000,7.242268987113249,12.95141,0.1,109.49421,1615418390440,,,,
Fix,GT,37.3524679000,-122.0125678000,7.223643796982373,12.688232,0.1,108.12832,1615418391440,,,,
Fix,GT,37.3524350000,-122.0124323000,7.185268827611168,12.4269085,0.1,105.84186,1615418392440,,,,
Fix,GT,37.3524077000,-122.0122978000,7.145831158882459,12.179025,0.1,103.53508,1615418393440,,,,
Fix,GT,37.3523842000,-122.0121647000,7.105393649867693,11.986933,0.1,102.1307,1615418394440,,,,
Fix,GT,37.3523622000,-122.0120333000,7.034393549612645,11.804098,0.1,101.936356,1615418395440,,,,
Fix,GT,37.3523405000,-122.0119036000,6.965424679063943,11.680286,0.1,101.75035,1615418396440,,,,
Fix,GT,37.3523199000,-122.0117749000,6.891174806951582,11.591687,0.1,101.29925,1615418397440,,,,
Fix,GT,37.3522994000,-122.0116462000,6.763581066186731,11.713442,0.1,101.32272,1615418398440,,,,
Fix,GT,37.3522791000,-122.0115152000,6.6531744833549595,11.934471,0.1,100.825066,1615418399440,,,,
Fix,GT,37.3522594000,-122.0113815000,6.5171432208048685,12.152816,0.1,100.30089,1615418400440,,,,
Fix,GT,37.3522409000,-122.0112454000,6.3895809884622,12.311687,0.1,99.43261,1615418401440,,,,
Fix,GT,37.3522236000,-122.0111070000,6.246768102673855,12.5604315,0.1,98.59596,1615418402440,,,,
Fix,GT,37.3522079000,-122.0109641000,6.063924696209099,13.002967,0.1,97.542534,1615418403440,,,,
Fix,GT,37.3521940000,-122.0108161000,5.914581077928688,13.409357,0.1,96.14522,1615418404440,,,,
Fix,GT,37.3521832000,-122.0106635000,5.758143464217412,13.730263,0.1,94.61495,1615418405440,,,,
Fix,GT,37.3521751000,-122.0105073000,5.578924538703831,13.992201,0.1,93.16226,1615418406440,,,,
Fix,GT,37.3521700000,-122.0103490000,5.409143310734038,14.020728,0.1,91.91557,1615418407440,,,,
Fix,GT,37.3521673000,-122.0101918000,5.231737011204814,13.856407,0.1,90.93724,1615418408440,,,,
Fix,GT,37.3521660000,-122.0100353000,5.049705537729125,13.948126,0.1,90.5596,1615418409440,,,,
Fix,GT,37.3521655000,-122.0098766000,4.8979246014362445,14.176777,0.1,90.18075,1615418410440,,,,
Fix,GT,37.3521654000,-122.0097152000,4.71514333754169,14.430166,0.1,89.92403,1615418411440,,,,
Fix,GT,37.3521660000,-122.0095523000,4.570737027522,14.381992,0.1,89.77735,1615418412440,,,,
Fix,GT,37.3521666000,-122.0093911000,4.445393357519322,14.181808,0.1,89.80202,1615418413440,,,,
Fix,GT,37.3521670000,-122.0092323000,4.361393507964451,13.952494,0.1,89.95102,1615418414440,,,,
Fix,GT,37.3521670000,-122.0090769000,4.293018561894556,13.445983,0.1,90.08768,1615418415440,,,,
Fix,GT,37.3521667000,-122.0089319000,4.219018524300623,12.182972,0.1,90.14128,1615418416440,,,,
Fix,GT,37.3521663000,-122.0088021000,4.157018407756908,10.826756,0.1,90.36244,1615418417440,,,,
Fix,GT,37.3521656000,-122.0086877000,4.114018502843123,9.361004,0.1,90.50178,1615418418440,,,,
Fix,GT,37.3521648000,-122.0085920000,4.0506124509276304,7.581083,0.1,90.58286,1615418419440,,,,
Fix,GT,37.3521643000,-122.0085157000,4.010424945706006,5.9948206,0.1,90.391235,1615418420440,,,,
Fix,GT,37.3521640000,-122.0084588000,3.9774248339159612,4.027706,0.1,90.4187,1615418421440,,,,
Fix,GT,37.3521636000,-122.0084243000,3.9548313001387356,2.1332672,0.1,90.65658,1615418422440,,,,
Fix,GT,37.3521634000,-122.0084086000,3.938643705430053,0.71587956,0.1,90.729935,1615418423440,,,,
Fix,GT,37.3521634000,-122.0084063000,3.92886252880259,0.010580898,0.1,90.74324,1615418424440,,,,
Fix,GT,37.3521634000,-122.0084063000,3.9290499687194824,0.00040628362,0.1,90.74174,1615418425440,,,,
Fix,GT,37.3521634000,-122.0084063000,3.9290499687194824,0.0005937161,0.1,90.74098,1615418426440,,,,
Fix,GT,37.3521634000,-122.0084063000,3.9290498516246686,0.0,0.1,90.74105,1615418427440,,,,
Fix,GT,37.3521634000,-122.0084063000,3.928049924133717,0.00083964074,0.1,90.740814,1615418428440,,,,
Fix,GT,37.3521634000,-122.0084063000,3.928049924133717,0.0015937155,0.1,90.74041,1615418429440,,,,
Fix,GT,37.3521634000,-122.0084063000,3.928050158263744,0.0017338723,0.1,90.74044,1615418430440,,,,
Fix,GT,37.3521634000,-122.0084063000,3.9280500411987305,0.0008396398,0.1,90.740875,1615418431440,,,,
Fix,GT,37.3521634000,-122.0084063000,3.928050158263744,0.0005937149,0.1,90.74112,1615418432440,,,,
Fix,GT,37.3521634000,-122.0084063000,3.928050158263744,0.00040628546,0.1,90.74133,1615418433440,,,,
Fix,GT,37.3521634000,-122.0084063000,3.9280500411987305,0.0012459245,0.1,90.741585,1615418434440,,,,
Fix,GT,37.3521634000,-122.0084063000,3.9280500411987305,0.00040628595,0.1,90.74192,1615418435440,,,,
Fix,GT,37.3521634000,-122.0084057000,3.921050188572707,0.28554875,0.1,90.74804,1615418436440,,,,
Fix,GT,37.3521633000,-122.0083965000,3.913237491663878,1.4434998,0.1,90.71873,1615418437440,,,,
Fix,GT,37.3521632000,-122.0083729000,3.89683131793214,2.7849762,0.1,90.558174,1615418438440,,,,
Fix,GT,37.3521630000,-122.0083326000,3.8738311992279932,4.335045,0.1,90.43516,1615418439440,,,,
Fix,GT,37.3521628000,-122.0082745000,3.8348311643592723,6.074785,0.1,90.17191,1615418440440,,,,
Fix,GT,37.3521628000,-122.0081972000,3.7958310160614204,7.583474,0.1,90.06099,1615418441440,,,,
Fix,GT,37.3521628000,-122.0081047000,3.759643688352135,8.795383,0.1,90.06319,1615418442440,,,,
Fix,GT,37.3521629000,-122.0079979000,3.7194247834984964,10.126097,0.1,89.7843,1615418443440,,,,
Fix,GT,37.3521637000,-122.0078765000,3.6703934770202693,11.387786,0.1,89.439,1615418444440,,,,
Fix,GT,37.3521648000,-122.0077411000,3.581768202431185,12.562201,0.1,89.550224,1615418445440,,,,
Fix,GT,37.3521653000,-122.0075974000,3.4971746695009642,12.805433,0.1,89.95315,1615418446440,,,,
Fix,GT,37.3521654000,-122.0074536000,3.3939871898297156,12.659626,0.1,90.01226,1615418447440,,,,
Fix,GT,37.3521653000,-122.0073112000,3.2771746365991703,12.624879,0.1,90.07009,1615418448440,,,,
Fix,GT,37.3521653000,-122.0071684000,3.169955718183921,12.688447,0.1,89.98046,1615418449440,,,,
Fix,GT,37.3521651000,-122.0070245000,3.055987125933541,12.763384,0.1,90.17379,1615418450440,,,,
Fix,GT,37.3521647000,-122.0068811000,2.916768237053901,12.676983,0.1,90.28506,1615418451440,,,,
Fix,GT,37.3521642000,-122.0067377000,2.783799737338285,12.691741,0.1,90.23128,1615418452440,,,,
Fix,GT,37.3521638000,-122.0065952000,2.6561745758023676,12.536962,0.1,90.151566,1615418453440,,,,
Fix,GT,37.3521640000,-122.0064551000,2.550612211492492,12.295736,0.1,89.807144,1615418454440,,,,
Fix,GT,37.3521646000,-122.0063177000,2.453987120092293,12.059462,0.1,89.6931,1615418455440,,,,
Fix,GT,37.3521649000,-122.0061830000,2.3786123546345266,11.805656,0.1,89.99706,1615418456440,,,,
Fix,GT,37.3521645000,-122.0060512000,2.3232060267937413,11.539838,0.1,90.33299,1615418457440,,,,
Fix,GT,37.3521643000,-122.0059224000,2.2734247857948873,11.265785,0.1,90.09491,1615418458440,,,,
Fix,GT,37.3521638000,-122.0057985000,2.227237375315255,10.572709,0.1,90.35559,1615418459440,,,,
Fix,GT,37.3521632000,-122.0056848000,2.202612299054664,9.53322,0.1,90.44405,1615418460440,,,,
Fix,GT,37.3521629000,-122.0055851000,2.1806438663049974,8.101328,0.1,90.23004,1615418461440,,,,
Fix,GT,37.3521630000,-122.0055024000,2.1722374695314954,6.568256,0.1,89.92145,1615418462440,,,,
Fix,GT,37.3521631000,-122.0054369000,2.1462374456300495,5.064533,0.1,90.00412,1615418463440,,,,
Fix,GT,37.3521630000,-122.0053868000,2.137643721216122,3.806377,0.1,90.222694,1615418464440,,,,
Fix,GT,37.3521629000,-122.0053513000,2.1292374211608944,2.4544432,0.1,90.18135,1615418465440,,,,
Fix,GT,37.3521628000,-122.0053307000,2.1230499744415283,1.1803799,0.1,90.14992,1615418466440,,,,
Fix,GT,37.3521628000,-122.0053244000,2.1186437011376,0.03252344,0.1,90.13536,1615418467440,,,,
Fix,GT,37.3521628000,-122.0053244000,2.1130499839782715,0.0012459223,0.1,90.14041,1615418468440,,,,
Fix,GT,37.3521628000,-122.0053244000,2.112049993513523,0.0012459222,0.1,90.13878,1615418469440,,,,
Fix,GT,37.3521628000,-122.0053244000,2.1120500564575195,0.0004062915,0.1,90.139046,1615418470440,,,,
Fix,GT,37.3521628000,-122.0053244000,2.1120500564575195,0.00059370836,0.1,90.13894,1615418471440,,,,
Fix,GT,37.3521628000,-122.0053244000,2.112050119401516,0.0005937083,0.1,90.13879,1615418472440,,,,
Fix,GT,37.3521628000,-122.0053244000,2.1120500564575195,0.00040629192,0.1,90.13876,1615418473440,,,,
Fix,GT,37.3521628000,-122.0053244000,2.1120500564575195,0.00059370795,0.1,90.1387,1615418474440,,,,
Fix,GT,37.3521628000,-122.0053244000,2.1120500564575195,0.0,0.1,90.13861,1615418475440,,,,
Fix,GT,37.3521628000,-122.0053244000,2.1120500564575195,0.0,0.1,90.13861,1615418476440,,,,
Fix,GT,37.3521628000,-122.0053244000,2.1120500564575195,0.0,0.1,90.13873,1615418477440,,,,
Fix,GT,37.3521628000,-122.0053244000,2.112050119401516,0.00040629262,0.1,90.138824,1615418478440,,,,
Fix,GT,37.3521628000,-122.0053244000,2.1120500564575195,0.0,0.1,90.13876,1615418479440,,,,
Fix,GT,37.3521628000,-122.0053244000,2.1120500564575195,0.0,0.1,90.13861,1615418480440,,,,
Fix,GT,37.3521628000,-122.0053244000,2.112050119401516,0.0010000002,0.1,90.138695,1615418481440,,,,
Fix,GT,37.3521628000,-122.0053244000,2.1120500564575195,0.001,0.1,90.138664,1615418482440,,,,
Fix,GT,37.3521628000,-122.0053244000,2.112049993513523,0.00059370685,0.1,90.138626,1615418483440,,,,
Fix,GT,37.3521628000,-122.0053244000,2.112050119401516,0.0004062932,0.1,90.138626,1615418484440,,,,
Fix,GT,37.3521628000,-122.0053244000,2.112049993513523,0.00040629337,0.1,90.1387,1615418485440,,,,
Fix,GT,37.3521628000,-122.0053244000,2.112050119401516,0.0,0.1,90.13898,1615418486440,,,,
Fix,GT,37.3521628000,-122.0053244000,2.1120500564575195,0.0005937065,0.1,90.13908,1615418487440,,,,
Fix,GT,37.3521628000,-122.0053244000,2.112050119401516,0.001,0.1,90.139114,1615418488440,,,,
